"rok_rejestracji","marka","model","ilosc_zarejestrowanych_modeli","ilosc_nowych_modeli","procent_nowych_modeli","ilosc_zarejestrowanych_marka","ilosc_nowych_marka","procent_nowych_marka"
"2019-03-01","TOYOTA","AURIS","18","1","6","79","16","20"
"2019-03-01","TOYOTA","VERSO-S","1","0","0","79","16","20"
"2019-03-01","TOYOTA","AYGO","4","1","25","79","16","20"
"2019-03-01","TOYOTA","COROLLA VERSO 1.8","1","0","0","79","16","20"
"2019-03-01","TOYOTA","TOYOTA AYGO","1","1","100","79","16","20"
"2019-03-01","TOYOTA","YARIS","7","3","43","79","16","20"
"2019-03-01","TOYOTA","TOYOTA AURIS","2","0","0","79","16","20"
"2019-03-01","TOYOTA","COROLLA","7","2","29","79","16","20"
"2019-03-01","TOYOTA","RAV4","6","1","17","79","16","20"
"2019-04-01","TOYOTA","COROLLA VERSO","1","0","0","53","14","26"
"2019-04-01","TOYOTA","HILUX","1","0","0","53","14","26"
"2019-04-01","TOYOTA","C-HR","6","3","50","53","14","26"
"2019-04-01","TOYOTA","RAV4","4","2","50","53","14","26"
"2019-04-01","TOYOTA","AVENSIS","4","0","0","53","14","26"
"2019-04-01","TOYOTA","VERSO-S","1","0","0","53","14","26"
"2019-04-01","TOYOTA","YARIS","9","2","22","53","14","26"
"2019-04-01","TOYOTA","AVENSIS 2.0 D-4D","1","0","0","53","14","26"
"2019-04-01","TOYOTA","TOYOTA AYGO","1","1","100","53","14","26"
"2019-04-01","TOYOTA","COROLLA","10","0","0","53","14","26"
"2019-04-01","TOYOTA","AYGO","3","2","67","53","14","26"
"2019-04-01","TOYOTA","DAIHATSU CHARADE","1","0","0","53","14","26"
"2019-04-01","TOYOTA","PRIUS","1","0","0","53","14","26"
"2019-04-01","TOYOTA","LEXUS GS300","1","0","0","53","14","26"
"2019-04-01","TOYOTA","TOYOTA C-HR","4","2","50","53","14","26"
"2019-04-01","TOYOTA","PROACE","1","1","100","53","14","26"
"2019-04-01","TOYOTA","TOYOTA COROLLA","1","0","0","53","14","26"
"2019-04-01","TOYOTA","TOYOTA YARIS","1","0","0","53","14","26"
"2019-04-01","TOYOTA","AURIS","2","1","50","53","14","26"
"2019-05-02","TOYOTA","C-HR","2","0","0","38","8","21"
"2019-05-02","TOYOTA","TOYOTA AURIS","1","1","100","38","8","21"
"2019-05-02","TOYOTA","TOYOTA YARIS HYBRID","1","1","100","38","8","21"
"2019-05-02","TOYOTA","COROLLA VERSO","1","0","0","38","8","21"
"2019-05-02","TOYOTA","AURIS","5","0","0","38","8","21"
"2019-05-02","TOYOTA","AYGO","2","1","50","38","8","21"
"2019-05-02","TOYOTA","AVENSIS 1.8","1","0","0","38","8","21"
"2019-05-02","TOYOTA","COROLLA","2","2","100","38","8","21"
"2019-05-02","TOYOTA","PRIUS","1","0","0","38","8","21"
"2019-05-02","TOYOTA","TOYOTA C-HR","2","0","0","38","8","21"
"2019-05-02","TOYOTA","RAV4","2","0","0","38","8","21"
"2019-05-02","TOYOTA","AVENSIS","6","0","0","38","8","21"
"2019-05-02","TOYOTA","TOYOTA COROLLA","4","1","25","38","8","21"
"2019-05-02","TOYOTA","TOYOTA YARIS","1","1","100","38","8","21"
"2019-05-02","TOYOTA","YARIS","7","1","14","38","8","21"
"2019-05-06","TOYOTA","AVENSIS 1.8","1","0","0","1","0","0"
"2019-06-03","TOYOTA","TOYOTA CAMRY","2","1","50","89","13","15"
"2019-06-03","TOYOTA","PREVIA","1","0","0","89","13","15"
"2019-06-03","TOYOTA","PRIUS","2","0","0","89","13","15"
"2019-06-03","TOYOTA","COROLLA VERSO","1","0","0","89","13","15"
"2019-06-03","TOYOTA","TOYOTA AURIS","6","1","17","89","13","15"
"2019-06-03","TOYOTA","VERSO","1","0","0","89","13","15"
"2019-06-03","TOYOTA","RAV4","10","2","20","89","13","15"
"2019-06-03","TOYOTA","YARIS","5","0","0","89","13","15"
"2019-06-03","TOYOTA","COROLLA","24","4","17","89","13","15"
"2019-06-03","TOYOTA","TOYOTA YARIS","3","1","33","89","13","15"
"2019-06-03","TOYOTA","TOYOTA COROLLA","9","1","11","89","13","15"
"2019-06-03","TOYOTA","C-HR","3","0","0","89","13","15"
"2019-06-03","TOYOTA","AVENSIS","7","0","0","89","13","15"
"2019-06-03","TOYOTA","RAV-4","1","0","0","89","13","15"
"2019-06-03","TOYOTA","AURIS","11","2","18","89","13","15"
"2019-06-03","TOYOTA","PROACE","1","0","0","89","13","15"
"2019-06-03","TOYOTA","HILUX","2","1","50","89","13","15"
"2019-07-01","TOYOTA","TOYOTA RAV4","1","0","0","75","13","17"
"2019-07-01","TOYOTA","AVENSIS","1","0","0","75","13","17"
"2019-07-01","TOYOTA","PROACE","2","0","0","75","13","17"
"2019-07-01","TOYOTA","TOYOTA COROLLA","8","3","38","75","13","17"
"2019-07-01","TOYOTA","YARIS","1","0","0","75","13","17"
"2019-07-01","TOYOTA","AYGO","1","0","0","75","13","17"
"2019-07-01","TOYOTA","COROLLA","16","5","31","75","13","17"
"2019-07-01","TOYOTA","TOYOTA HILUX","1","0","0","75","13","17"
"2019-07-01","TOYOTA","TUNDRA","1","0","0","75","13","17"
"2019-07-01","TOYOTA","TOYOTA AYGO","3","2","67","75","13","17"
"2019-07-01","TOYOTA","RAV4","13","1","8","75","13","17"
"2019-07-01","TOYOTA","COROLLA 1.4","1","0","0","75","13","17"
"2019-07-01","TOYOTA","PRIUS","2","0","0","75","13","17"
"2019-07-01","TOYOTA","TOYOTA AURIS","3","0","0","75","13","17"
"2019-07-01","TOYOTA","YARIS HYBRID","1","0","0","75","13","17"
"2019-07-01","TOYOTA","TOYOTA C-HR","2","0","0","75","13","17"
"2019-07-01","TOYOTA","YARIS VERSO","2","0","0","75","13","17"
"2019-07-01","TOYOTA","COROLLA VERSO","2","0","0","75","13","17"
"2019-07-01","TOYOTA","AURIS","7","1","14","75","13","17"
"2019-07-01","TOYOTA","C-HR","7","1","14","75","13","17"
"2019-08-01","TOYOTA","TOYOTA CAMRY","2","0","0","74","16","22"
"2019-08-01","TOYOTA","PRIUS","1","0","0","74","16","22"
"2019-08-01","TOYOTA","COROLLA VERSO","2","0","0","74","16","22"
"2019-08-01","TOYOTA","C-HR","6","2","33","74","16","22"
"2019-08-01","TOYOTA","TOYOTA C-HR","1","0","0","74","16","22"
"2019-08-01","TOYOTA","TOYOTA YARIS","1","1","100","74","16","22"
"2019-08-01","TOYOTA","YARIS HYBRID","1","0","0","74","16","22"
"2019-08-01","TOYOTA","COROLLA","12","4","33","74","16","22"
"2019-08-01","TOYOTA","VERSO","1","0","0","74","16","22"
"2019-08-01","TOYOTA","AURIS","9","2","22","74","16","22"
"2019-08-01","TOYOTA","TOYOTA COROLLA","4","1","25","74","16","22"
"2019-08-01","TOYOTA","YARIS","9","2","22","74","16","22"
"2019-08-01","TOYOTA","PRIUS HYBRID","1","0","0","74","16","22"
"2019-08-01","TOYOTA","TOYOTA AURIS","4","0","0","74","16","22"
"2019-08-01","TOYOTA","RAV4","8","2","25","74","16","22"
"2019-08-01","TOYOTA","AVENSIS 1.8","1","0","0","74","16","22"
"2019-08-01","TOYOTA","TOYOTA RAV4","1","0","0","74","16","22"
"2019-08-01","TOYOTA","AVENSIS","2","0","0","74","16","22"
"2019-08-01","TOYOTA","AYGO","5","1","20","74","16","22"
"2019-08-01","TOYOTA","PROACE","3","1","33","74","16","22"
"2019-09-02","TOYOTA","AVENSIS 1.8 KAT","1","0","0","76","11","14"
"2019-09-02","TOYOTA","C-HR","5","0","0","76","11","14"
"2019-09-02","TOYOTA","COROLLA VERSO","1","0","0","76","11","14"
"2019-09-02","TOYOTA","AVENSIS","4","0","0","76","11","14"
"2019-09-02","TOYOTA","PROACE","3","0","0","76","11","14"
"2019-09-02","TOYOTA","CAMRY","6","2","33","76","11","14"
"2019-09-02","TOYOTA","TOYOTA CAMRY","1","0","0","76","11","14"
"2019-09-02","TOYOTA","TOYOTA COROLLA","6","1","17","76","11","14"
"2019-09-02","TOYOTA","YARIS","12","2","17","76","11","14"
"2019-09-02","TOYOTA","AURIS","3","0","0","76","11","14"
"2019-09-02","TOYOTA","AYGO","1","0","0","76","11","14"
"2019-09-02","TOYOTA","AURIS HYBRID","1","0","0","76","11","14"
"2019-09-02","TOYOTA","VERSO","1","0","0","76","11","14"
"2019-09-02","TOYOTA","TOYOTA AURIS","1","1","100","76","11","14"
"2019-09-02","TOYOTA","COROLLA","19","3","16","76","11","14"
"2019-09-02","TOYOTA","RAV4","9","2","22","76","11","14"
"2019-09-02","TOYOTA","HILUX","1","0","0","76","11","14"
"2019-09-02","TOYOTA","SUPRA","1","0","0","76","11","14"
"2019-10-01","TOYOTA","TOYOTA RAV4","1","0","0","64","9","14"
"2019-10-01","TOYOTA","YARIS","13","1","8","64","9","14"
"2019-10-01","TOYOTA","TOYOTA CAMRY","1","1","100","64","9","14"
"2019-10-01","TOYOTA","AYGO","3","0","0","64","9","14"
"2019-10-01","TOYOTA","PROACE","2","1","50","64","9","14"
"2019-10-01","TOYOTA","TOYOTA COROLLA","1","0","0","64","9","14"
"2019-10-01","TOYOTA","TOYOTA YARIS","4","2","50","64","9","14"
"2019-10-01","TOYOTA","NULL","1","0","0","64","9","14"
"2019-10-01","TOYOTA","COROLLA","15","1","7","64","9","14"
"2019-10-01","TOYOTA","VERSO","1","0","0","64","9","14"
"2019-10-01","TOYOTA","COROLLA VERSO","1","0","0","64","9","14"
"2019-10-01","TOYOTA","PRIUS","1","0","0","64","9","14"
"2019-10-01","TOYOTA","AURIS","10","0","0","64","9","14"
"2019-10-01","TOYOTA","RAV4","4","1","25","64","9","14"
"2019-10-01","TOYOTA","C-HR","4","1","25","64","9","14"
"2019-10-01","TOYOTA","TOYOTA AYGO","1","1","100","64","9","14"
"2019-10-01","TOYOTA","TOYOTA C-HR","1","0","0","64","9","14"
"2019-11-02","TOYOTA","AURIS","1","0","0","1","0","0"
"2019-11-04","TOYOTA","URBAN CRUISER","1","0","0","100","22","22"
"2019-11-04","TOYOTA","CAMRY","4","1","25","100","22","22"
"2019-11-04","TOYOTA","TOYOTA RAV4","2","1","50","100","22","22"
"2019-11-04","TOYOTA","RAV4","7","0","0","100","22","22"
"2019-11-04","TOYOTA","RAV-4","1","0","0","100","22","22"
"2019-11-04","TOYOTA","AYGO","4","1","25","100","22","22"
"2019-11-04","TOYOTA","LAND CRUISER","1","0","0","100","22","22"
"2019-11-04","TOYOTA","YARIS 1.0 KAT","1","0","0","100","22","22"
"2019-11-04","TOYOTA","TOYOTA COROLLA","3","1","33","100","22","22"
"2019-11-04","TOYOTA","TOYOTA AYGO","1","1","100","100","22","22"
"2019-11-04","TOYOTA","PROACE","2","1","50","100","22","22"
"2019-11-04","TOYOTA","AVENSIS","1","0","0","100","22","22"
"2019-11-04","TOYOTA","COROLLA","43","8","19","100","22","22"
"2019-11-04","TOYOTA","AURIS","2","0","0","100","22","22"
"2019-11-04","TOYOTA","TOYOTA CAMRY","5","4","80","100","22","22"
"2019-11-04","TOYOTA","C-HR","4","1","25","100","22","22"
"2019-11-04","TOYOTA","TOYOTA C-HR","3","1","33","100","22","22"
"2019-11-04","TOYOTA","YARIS","12","1","8","100","22","22"
"2019-11-04","TOYOTA","TOYOTA YARIS","2","0","0","100","22","22"
"2019-11-04","TOYOTA","YARIS HYBRID","1","1","100","100","22","22"
"2019-12-02","TOYOTA","TOYOTA C-HR","7","3","43","90","29","32"
"2019-12-02","TOYOTA","TOYOTA COROLLA","3","2","67","90","29","32"
"2019-12-02","TOYOTA","C-HR","3","2","67","90","29","32"
"2019-12-02","TOYOTA","TOYOTA RAV4","6","3","50","90","29","32"
"2019-12-02","TOYOTA","AVENSIS","6","0","0","90","29","32"
"2019-12-02","TOYOTA","AURIS","2","0","0","90","29","32"
"2019-12-02","TOYOTA","RAV4","7","1","14","90","29","32"
"2019-12-02","TOYOTA","COROLLA","21","3","14","90","29","32"
"2019-12-02","TOYOTA","YARIS HYBRID","4","1","25","90","29","32"
"2019-12-02","TOYOTA","AYGO","3","2","67","90","29","32"
"2019-12-02","TOYOTA","YARIS","16","8","50","90","29","32"
"2019-12-02","TOYOTA","PROACE","2","0","0","90","29","32"
"2019-12-02","TOYOTA","TOYOTA YARIS","4","2","50","90","29","32"
"2019-12-02","TOYOTA","COROLLA VERSO","2","0","0","90","29","32"
"2019-12-02","TOYOTA","PRIUS","1","0","0","90","29","32"
"2019-12-02","TOYOTA","TOYOTA AYGO","3","2","67","90","29","32"
"2019-04-01","TRIUMPH","TIGER 800","1","0","0","2","0","0"
"2019-04-01","TRIUMPH","STREET TRIPLE","1","0","0","2","0","0"
"2019-02-01","TYM","T293","1","1","100","1","1","100"
"2019-04-01","URAL","M67-36","1","0","0","1","0","0"
"2019-03-01","URSUS","1224","1","0","0","1","0","0"
"2019-04-01","URSUS","C 360","1","0","0","1","0","0"
"2019-06-03","URSUS","C 330","1","0","0","1","0","0"
"2019-04-01","VALTRA","T144","1","0","0","2","0","0"
"2019-04-01","VALTRA","T","1","0","0","2","0","0"
"2019-08-01","VALTRA","T203","1","0","0","1","0","0"
"2019-10-01","VALTRA","T130","1","0","0","1","0","0"
"2019-11-04","VALTRA","T174E","1","1","100","1","1","100"
"2019-01-02","VAUXHALL","MERIVA","1","0","0","1","0","0"
"2019-03-01","VAUXHALL","MOVANO 2.3 CDTI","1","0","0","1","0","0"
"2019-06-03","VAUXHALL","INSIGNIA SRI","1","0","0","1","0","0"
"2019-08-01","VAUXHALL","VIVARO","1","0","0","1","0","0"
"2019-10-01","VAUXHALL","INSIGNIA","1","0","0","1","0","0"
"2019-11-04","VAUXHALL","ASTRA","1","0","0","1","0","0"
"2019-03-01","VESPA","PRIMAVERA","1","0","0","1","0","0"
"2019-08-01","VGA","EXPLORA","1","0","0","1","0","0"
"2019-04-01","VICTORY","CROSS COUNTRY","1","0","0","1","0","0"
"2019-01-01","VOLKSWAGEN","GOLF","1","0","0","1","0","0"
"2019-01-02","VOLKSWAGEN","GOLF PLUS","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","SHARAN","2","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","UP","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","JETTA 1.6","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","NULL","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","CADDY","3","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","SHARAN 1.9 TDI","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","TOUAREG 2.5 TDI","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","POLO","9","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","GOLF","31","3","10","117","9","8"
"2019-01-02","VOLKSWAGEN","TRANSPORTER","6","1","17","117","9","8"
"2019-01-02","VOLKSWAGEN","JETTA","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","FOX","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","CARAVELLE","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","TIGUAN","10","3","30","117","9","8"
"2019-01-02","VOLKSWAGEN","BORA","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","CRAFTER","7","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","NEW BEETLE","2","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","PASSAT 2.0 TDI","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","PASSAT TDI","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","TOURAN","8","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","T-ROC","3","1","33","117","9","8"
"2019-01-02","VOLKSWAGEN","L","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","PASSAT 1.8","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","MULTIVAN","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","PASSAT","18","1","6","117","9","8"
"2019-01-02","VOLKSWAGEN","LUPO","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","TOUAREG","1","0","0","117","9","8"
"2019-01-02","VOLKSWAGEN","PASSAT VARIANT","1","0","0","117","9","8"
"2019-02-01","VOLKSWAGEN","CC","1","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","PASSAT 1.6 TDI","1","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","ARTEON","1","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","CADDY LIFE","2","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","MULTIVAN","1","1","100","97","8","8"
"2019-02-01","VOLKSWAGEN","FOX","1","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","GOLF GTI","1","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","BORA","1","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","KOMBI","4","1","25","97","8","8"
"2019-02-01","VOLKSWAGEN","CRAFTER","2","1","50","97","8","8"
"2019-02-01","VOLKSWAGEN","TOURAN","3","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","AMAROK","1","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","GOLF","23","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","TRANSPORTER","4","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","T5 CARAVELLE","1","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","T-ROC","4","1","25","97","8","8"
"2019-02-01","VOLKSWAGEN","SCIROCCO","1","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","CADDY","11","1","9","97","8","8"
"2019-02-01","VOLKSWAGEN","BORA 1.6 KAT","1","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","POLO","5","1","20","97","8","8"
"2019-02-01","VOLKSWAGEN","TIGUAN","6","2","33","97","8","8"
"2019-02-01","VOLKSWAGEN","PASSAT","18","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","SHARAN","3","0","0","97","8","8"
"2019-02-01","VOLKSWAGEN","TOUAREG","1","0","0","97","8","8"
"2019-03-01","VOLKSWAGEN","POLO 1.2","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","JETTA","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","CRAFTER","3","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","POLO","8","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","NULL","2","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","POLO 1.2 KAT","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","PASSAT","12","2","17","118","6","5"
"2019-03-01","VOLKSWAGEN","LUPO","2","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","AMAROK","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","LT 28","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","T-ROC","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","TOURAN","9","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","GOLF 1.6 TDI","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","MULTIVAN","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","KOMBI","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","PASSAT CC","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","GOLF PLUS","4","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","TIGUAN","5","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","CADDY","3","2","67","118","6","5"
"2019-03-01","VOLKSWAGEN","GOLF","43","1","2","118","6","5"
"2019-03-01","VOLKSWAGEN","TOUAREG","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","GOLF VARIANT","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","GOLF SPORTSVAN","4","1","25","118","6","5"
"2019-03-01","VOLKSWAGEN","BORA","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","TRANSPORTER","4","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","SHARAN","4","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","FOX","1","0","0","118","6","5"
"2019-03-01","VOLKSWAGEN","MULTIVAN 2.5 TDI","1","0","0","118","6","5"
"2019-04-01","VOLKSWAGEN","T-ROC","2","1","50","89","8","9"
"2019-04-01","VOLKSWAGEN","NULL","1","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","POLO","6","1","17","89","8","9"
"2019-04-01","VOLKSWAGEN","TRANSPORTER T4","1","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","UP","2","1","50","89","8","9"
"2019-04-01","VOLKSWAGEN","TOURAN","8","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","SHARAN","2","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","GOLF PLUS","3","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","TIGUAN","4","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","GOLF","19","2","11","89","8","9"
"2019-04-01","VOLKSWAGEN","T","1","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","BORA","3","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","PASSAT CC","1","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","CRAFTER","2","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","LT 46 2.5 TDI","1","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","CADDY","7","1","14","89","8","9"
"2019-04-01","VOLKSWAGEN","LUPO","1","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","POLO 1.4 KAT","1","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","TRANSPORTER","4","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","FOX","3","0","0","89","8","9"
"2019-04-01","VOLKSWAGEN","GOLF SPORTSVAN","1","1","100","89","8","9"
"2019-04-01","VOLKSWAGEN","PASSAT","16","1","6","89","8","9"
"2019-05-02","VOLKSWAGEN","SHARAN","2","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","NEW BEETLE","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","LUPO","2","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","GOLF SPORTSVAN","2","2","100","99","12","12"
"2019-05-02","VOLKSWAGEN","T5","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","TOURAN","6","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","GOLF","20","3","15","99","12","12"
"2019-05-02","VOLKSWAGEN","CADDY LIFE","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","FOX","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","CRAFTER","3","2","67","99","12","12"
"2019-05-02","VOLKSWAGEN","CC 2.0 TDI","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","GOLF PLUS 1.9 TDI","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","T-CROSS","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","UP","5","1","20","99","12","12"
"2019-05-02","VOLKSWAGEN","GOLF 1.6 TDI","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","TOUAREG","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","CRAFTER 2.0 TDI","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","TRANSPORTER","2","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","SCIROCCO","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","CADDY","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","PASSAT 2.0","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","PASSAT","24","2","8","99","12","12"
"2019-05-02","VOLKSWAGEN","TIGUAN","5","1","20","99","12","12"
"2019-05-02","VOLKSWAGEN","PASSAT CC","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","BEETLE","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","GOLF 1.9 TDI","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","GOLF V","1","0","0","99","12","12"
"2019-05-02","VOLKSWAGEN","POLO","11","1","9","99","12","12"
"2019-05-06","VOLKSWAGEN","GOLF","2","0","0","3","0","0"
"2019-05-06","VOLKSWAGEN","PASSAT CC","1","0","0","3","0","0"
"2019-06-03","VOLKSWAGEN","KOMBI","2","1","50","96","14","15"
"2019-06-03","VOLKSWAGEN","UP","3","2","67","96","14","15"
"2019-06-03","VOLKSWAGEN","T-CROSS","2","1","50","96","14","15"
"2019-06-03","VOLKSWAGEN","PASSAT","15","2","13","96","14","15"
"2019-06-03","VOLKSWAGEN","ARTEON","3","1","33","96","14","15"
"2019-06-03","VOLKSWAGEN","GOLF SPORTSVAN","2","1","50","96","14","15"
"2019-06-03","VOLKSWAGEN","LUPO","2","0","0","96","14","15"
"2019-06-03","VOLKSWAGEN","TOURAN 1.9 TDI","1","0","0","96","14","15"
